       MER     betaTX    betaRCV     length
 53.714322   0.191000   0.193000       89
 52.694419   0.191000   0.197000       89
 51.592531   0.192000   0.160000       89
 53.527587   0.192000   0.164000       89
 55.591747   0.192000   0.168000       89
 57.425405   0.192000   0.172000       89
 58.274854   0.192000   0.176000       89
 57.733136   0.192000   0.180000       89
 56.406117   0.192000   0.184000       89
 54.973537   0.192000   0.188000       89
 53.705036   0.192000   0.192000       89
 52.651798   0.192000   0.196000       89
 51.798233   0.192000   0.200000       89
 51.204141   0.193000   0.159000       89
 53.115611   0.193000   0.163000       89
 55.183131   0.193000   0.167000       89
 57.099703   0.193000   0.171000       89
 58.139449   0.193000   0.175000       89
 57.761525   0.193000   0.179000       89
 56.476181   0.193000   0.183000       89
 55.020448   0.193000   0.187000       89
 53.714322   0.193000   0.191000       89
 52.625900   0.193000   0.195000       89
 51.743432   0.193000   0.199000       89
 50.797156   0.194000   0.158000       89
 52.677331   0.194000   0.162000       89
 54.734530   0.194000   0.166000       89
 56.714480   0.194000   0.170000       89
 57.943066   0.194000   0.174000       89
 57.764707   0.194000   0.178000       89
 56.551466   0.194000   0.182000       89
 55.083729   0.194000   0.186000       89
 53.741959   0.194000   0.190000       89
 52.617214   0.194000   0.194000       89
 51.703658   0.194000   0.198000       89
 50.374856   0.195000   0.157000       89
 52.217181   0.195000   0.161000       89
 54.251524   0.195000   0.165000       89
 56.273318   0.195000   0.169000       89
 57.678563   0.195000   0.173000       89
 57.730177   0.195000   0.177000       89
 56.625030   0.195000   0.181000       89
 55.160796   0.195000   0.185000       89
 53.787267   0.195000   0.189000       89
 52.625900   0.195000   0.193000       89
 51.679548   0.195000   0.197000       89
 51.739666   0.196000   0.160000       89
 53.740330   0.196000   0.164000       89
 55.782393   0.196000   0.168000       89
 57.342758   0.196000   0.172000       89
 57.645111   0.196000   0.176000       89
 56.688183   0.196000   0.180000       89
 55.248065   0.196000   0.184000       89
 53.849057   0.196000   0.188000       89
 52.651798   0.196000   0.192000       89
 51.671472   0.196000   0.196000       89
 50.884624   0.196000   0.200000       89
 51.249137   0.197000   0.159000       89
 53.207300   0.197000   0.163000       89
 55.249634   0.197000   0.167000       89
 56.936953   0.197000   0.171000       89
 57.497751   0.197000   0.175000       89
 56.730532   0.197000   0.179000       89
 55.340779   0.197000   0.183000       89
 53.925560   0.197000   0.187000       89
 52.694419   0.197000   0.191000       89
 51.679548   0.197000   0.195000       89
 50.862178   0.197000   0.199000       89
 50.749629   0.198000   0.158000       89
 52.658523   0.198000   0.162000       89
 54.683782   0.198000   0.166000       89
 56.466656   0.198000   0.170000       89
 57.279017   0.198000   0.174000       89
 56.740296   0.198000   0.178000       89
 55.432829   0.198000   0.182000       89
 54.014313   0.198000   0.186000       89
 52.752911   0.198000   0.190000       89
 51.703658   0.198000   0.194000       89
 50.854665   0.198000   0.198000       89
 50.244765   0.199000   0.157000       89
 52.099552   0.199000   0.161000       89
 54.093564   0.199000   0.165000       89
 55.940607   0.199000   0.169000       89
 56.983973   0.199000   0.173000       89
 56.705008   0.199000   0.177000       89
 55.516633   0.199000   0.181000       89
 54.112027   0.199000   0.185000       89
 52.826007   0.199000   0.189000       89
 51.743432   0.199000   0.193000       89
 50.862178   0.199000   0.197000       89
 51.535250   0.200000   0.160000       89
 53.487083   0.200000   0.164000       89
 55.369428   0.200000   0.168000       89
 56.612667   0.200000   0.172000       89
 56.612647   0.200000   0.176000       89
 55.583114   0.200000   0.180000       89
 54.214440   0.200000   0.184000       89
 52.911944   0.200000   0.188000       89
 51.798233   0.200000   0.192000       89
 50.884624   0.200000   0.196000       89
 50.151460   0.200000   0.200000       89
 50.078597   0.156000   0.195000       93
 50.107176   0.157000   0.190000       93
 50.368835   0.157000   0.194000       93
 50.347461   0.157000   0.198000       93
 50.268431   0.158000   0.189000       93
 50.626694   0.158000   0.193000       93
 50.707171   0.158000   0.197000       93
 50.399876   0.159000   0.188000       93
 50.850627   0.159000   0.192000       93
 51.036031   0.159000   0.196000       93
 50.904617   0.159000   0.200000       93
 50.503335   0.160000   0.187000       93
 51.040117   0.160000   0.191000       93
 51.330588   0.160000   0.195000       93
 51.302659   0.160000   0.199000       93
 50.581292   0.161000   0.186000       93
 51.195728   0.161000   0.190000       93
 51.588306   0.161000   0.194000       93
 51.669251   0.161000   0.198000       93
 50.636725   0.162000   0.185000       93
 51.319064   0.162000   0.189000       93
 51.807812   0.162000   0.193000       93
 51.999844   0.162000   0.197000       93
 50.672915   0.163000   0.184000       93
 51.412639   0.163000   0.188000       93
 51.989039   0.163000   0.192000       93
 52.290793   0.163000   0.196000       93
 52.237628   0.163000   0.200000       93
 50.693264   0.164000   0.183000       93
 51.479677   0.164000   0.187000       93
 52.133246   0.164000   0.191000       93
 52.539731   0.164000   0.195000       93
 52.599431   0.164000   0.199000       93
 50.701134   0.165000   0.182000       93
 51.523871   0.165000   0.186000       93
 52.242902   0.165000   0.190000       93
 52.745821   0.165000   0.194000       93
 52.918889   0.165000   0.198000       93
 50.699723   0.166000   0.181000       93
 51.549154   0.166000   0.185000       93
 52.321469   0.166000   0.189000       93
 52.909869   0.166000   0.193000       93
 53.192628   0.166000   0.197000       93
 50.691965   0.167000   0.180000       93
 51.559473   0.167000   0.184000       93
 52.373107   0.167000   0.188000       93
 53.034247   0.167000   0.192000       93
 53.419030   0.167000   0.196000       93
 53.427011   0.167000   0.200000       93
 50.680471   0.168000   0.179000       93
 51.558619   0.168000   0.183000       93
 52.402367   0.168000   0.187000       93
 53.122657   0.168000   0.191000       93
 53.598449   0.168000   0.195000       93
 53.715524   0.168000   0.199000       93
 50.667487   0.169000   0.178000       93
 51.550088   0.169000   0.182000       93
 52.413896   0.169000   0.186000       93
 53.179782   0.169000   0.190000       93
 53.733184   0.169000   0.194000       93
 53.952652   0.169000   0.198000       93
 50.654884   0.170000   0.177000       93
 51.536997   0.170000   0.181000       93
 52.412195   0.170000   0.185000       93
 53.210880   0.170000   0.189000       93
 53.827231   0.170000   0.193000       93
 54.138508   0.170000   0.197000       93
 50.644146   0.171000   0.176000       93
 51.522033   0.171000   0.180000       93
 52.401438   0.171000   0.184000       93
 53.221406   0.171000   0.188000       93
 53.885861   0.171000   0.192000       93
 54.275500   0.171000   0.196000       93
 54.294252   0.171000   0.200000       93
 50.636379   0.172000   0.175000       93
 51.507425   0.172000   0.179000       93
 52.385347   0.172000   0.183000       93
 53.216678   0.172000   0.187000       93
 53.915116   0.172000   0.191000       93
 54.368053   0.172000   0.195000       93
 54.473846   0.172000   0.199000       93
 50.632313   0.173000   0.174000       93
 51.494942   0.173000   0.178000       93
 52.367126   0.173000   0.182000       93
 53.201637   0.173000   0.186000       93
 53.921315   0.173000   0.190000       93
 54.422101   0.173000   0.194000       93
 54.602157   0.173000   0.198000       93
 50.632313   0.174000   0.173000       93
 51.485897   0.174000   0.177000       93
 52.349427   0.174000   0.181000       93
 53.180688   0.174000   0.185000       93
 53.910638   0.174000   0.189000       93
 54.444478   0.174000   0.193000       93
 54.684226   0.174000   0.197000       93
 50.636379   0.175000   0.172000       93
 51.481159   0.175000   0.176000       93
 52.334348   0.175000   0.180000       93
 53.157605   0.175000   0.184000       93
 53.888817   0.175000   0.188000       93
 54.442326   0.175000   0.192000       93
 54.726677   0.175000   0.196000       93
 54.682471   0.175000   0.200000       93
 50.644146   0.176000   0.171000       93
 51.481159   0.176000   0.175000       93
 52.323443   0.176000   0.179000       93
 53.135502   0.176000   0.183000       93
 53.860933   0.176000   0.187000       93
 54.422591   0.176000   0.191000       93
 54.737020   0.176000   0.195000       93
 54.745948   0.176000   0.199000       93
 50.654884   0.177000   0.170000       93
 51.485897   0.177000   0.174000       93
 52.317737   0.177000   0.178000       93
 53.116829   0.177000   0.182000       93
 53.831320   0.177000   0.186000       93
 54.391669   0.177000   0.190000       93
 54.722992   0.177000   0.194000       93
 54.771211   0.177000   0.198000       93
 50.667487   0.178000   0.169000       93
 51.494942   0.178000   0.173000       93
 52.317737   0.178000   0.177000       93
 53.103394   0.178000   0.181000       93
 53.803524   0.178000   0.185000       93
 54.355184   0.178000   0.189000       93
 54.692017   0.178000   0.193000       93
 54.766146   0.178000   0.197000       93
 50.680471   0.179000   0.168000       93
 51.507425   0.179000   0.172000       93
 52.323443   0.179000   0.176000       93
 53.096382   0.179000   0.180000       93
 53.780322   0.179000   0.184000       93
 54.317887   0.179000   0.188000       93
 54.650847   0.179000   0.192000       93
 54.738676   0.179000   0.196000       93
 54.575442   0.179000   0.200000       93
 50.691965   0.180000   0.167000       93
 51.522033   0.180000   0.171000       93
 52.334348   0.180000   0.175000       93
 53.096382   0.180000   0.179000       93
 53.763748   0.180000   0.183000       93
 54.283638   0.180000   0.187000       93
 54.605350   0.180000   0.191000       93
 54.696260   0.180000   0.195000       93
 54.554570   0.180000   0.199000       93
 50.699723   0.181000   0.166000       93
 51.536997   0.181000   0.170000       93
 52.349427   0.181000   0.174000       93
 53.103394   0.181000   0.178000       93
 53.755133   0.181000   0.182000       93
 54.255432   0.181000   0.186000       93
 54.560431   0.181000   0.190000       93
 54.645575   0.181000   0.194000       93
 54.514603   0.181000   0.198000       93
 50.701134   0.182000   0.165000       93
 51.550088   0.182000   0.169000       93
 52.367126   0.182000   0.173000       93
 53.116829   0.182000   0.177000       93
 53.755133   0.182000   0.181000       93
 54.235449   0.182000   0.185000       93
 54.520038   0.182000   0.189000       93
 54.592349   0.182000   0.193000       93
 54.462584   0.182000   0.197000       93
 50.693264   0.183000   0.164000       93
 51.558619   0.183000   0.168000       93
 52.385347   0.183000   0.172000       93
 53.135502   0.183000   0.176000       93
 53.763748   0.183000   0.180000       93
 54.225108   0.183000   0.184000       93
 54.487209   0.183000   0.188000       93
 54.541321   0.183000   0.192000       93
 54.404716   0.183000   0.196000       93
 54.112538   0.183000   0.200000       93
 50.672915   0.184000   0.163000       93
 51.559473   0.184000   0.167000       93
 52.401438   0.184000   0.171000       93
 53.157605   0.184000   0.175000       93
 53.780322   0.184000   0.179000       93
 54.225108   0.184000   0.183000       93
 54.464140   0.184000   0.187000       93
 54.496271   0.184000   0.191000       93
 54.346261   0.184000   0.195000       93
 54.053819   0.184000   0.199000       93
 50.636725   0.185000   0.162000       93
 51.549154   0.185000   0.166000       93
 52.412195   0.185000   0.170000       93
 53.180688   0.185000   0.174000       93
 53.803524   0.185000   0.178000       93
 54.235449   0.185000   0.182000       93
 54.452257   0.185000   0.186000       93
 54.460088   0.185000   0.190000       93
 54.291533   0.185000   0.194000       93
 53.991664   0.185000   0.198000       93
 50.581292   0.186000   0.161000       93
 51.523871   0.186000   0.165000       93
 52.413896   0.186000   0.169000       93
 53.201637   0.186000   0.173000       93
 53.831320   0.186000   0.177000       93
 54.255432   0.186000   0.181000       93
 54.452257   0.186000   0.185000       93
 54.434852   0.186000   0.189000       93
 54.243950   0.186000   0.193000       93
 53.930690   0.186000   0.197000       93
 50.503335   0.187000   0.160000       93
 51.479677   0.187000   0.164000       93
 52.402367   0.187000   0.168000       93
 53.216678   0.187000   0.172000       93
 53.860933   0.187000   0.176000       93
 54.283638   0.187000   0.180000       93
 54.464140   0.187000   0.184000       93
 54.421906   0.187000   0.188000       93
 54.206114   0.187000   0.192000       93
 53.874658   0.187000   0.196000       93
 53.477322   0.187000   0.200000       93
 50.399876   0.188000   0.159000       93
 51.412639   0.188000   0.163000       93
 52.373107   0.188000   0.167000       93
 53.221406   0.188000   0.171000       93
 53.888817   0.188000   0.175000       93
 54.317887   0.188000   0.179000       93
 54.487209   0.188000   0.183000       93
 54.421906   0.188000   0.187000       93
 54.179893   0.188000   0.191000       93
 53.826540   0.188000   0.195000       93
 53.415992   0.188000   0.199000       93
 50.268431   0.189000   0.158000       93
 51.319064   0.189000   0.162000       93
 52.321469   0.189000   0.166000       93
 53.210880   0.189000   0.170000       93
 53.910638   0.189000   0.174000       93
 54.355184   0.189000   0.178000       93
 54.520038   0.189000   0.182000       93
 54.434852   0.189000   0.186000       93
 54.166489   0.189000   0.190000       93
 53.788592   0.189000   0.194000       93
 53.360448   0.189000   0.198000       93
 50.107176   0.190000   0.157000       93
 51.195728   0.190000   0.161000       93
 52.242902   0.190000   0.165000       93
 53.179782   0.190000   0.169000       93
 53.921315   0.190000   0.173000       93
 54.391669   0.190000   0.177000       93
 54.560431   0.190000   0.181000       93
 54.460088   0.190000   0.185000       93
 54.166489   0.190000   0.189000       93
 53.762429   0.190000   0.193000       93
 53.313215   0.190000   0.197000       93
 51.040117   0.191000   0.160000       93
 52.133246   0.191000   0.164000       93
 53.122657   0.191000   0.168000       93
 53.915116   0.191000   0.172000       93
 54.422591   0.191000   0.176000       93
 54.605350   0.191000   0.180000       93
 54.496271   0.191000   0.184000       93
 54.179893   0.191000   0.188000       93
 53.749094   0.191000   0.192000       93
 53.276209   0.191000   0.196000       93
 52.806594   0.191000   0.200000       93
 50.850627   0.192000   0.159000       93
 51.989039   0.192000   0.163000       93
 53.034247   0.192000   0.167000       93
 53.885861   0.192000   0.171000       93
 54.442326   0.192000   0.175000       93
 54.650847   0.192000   0.179000       93
 54.541321   0.192000   0.183000       93
 54.206114   0.192000   0.187000       93
 53.749094   0.192000   0.191000       93
 53.250804   0.192000   0.195000       93
 52.761046   0.192000   0.199000       93
 50.626694   0.193000   0.158000       93
 51.807812   0.193000   0.162000       93
 52.909869   0.193000   0.166000       93
 53.827231   0.193000   0.170000       93
 54.444478   0.193000   0.174000       93
 54.692017   0.193000   0.178000       93
 54.592349   0.193000   0.182000       93
 54.243950   0.193000   0.186000       93
 53.762429   0.193000   0.190000       93
 53.237885   0.193000   0.194000       93
 52.725548   0.193000   0.198000       93
 50.368835   0.194000   0.157000       93
 51.588306   0.194000   0.161000       93
 52.745821   0.194000   0.165000       93
 53.733184   0.194000   0.169000       93
 54.422101   0.194000   0.173000       93
 54.722992   0.194000   0.177000       93
 54.645575   0.194000   0.181000       93
 54.291533   0.194000   0.185000       93
 53.788592   0.194000   0.189000       93
 53.237885   0.194000   0.193000       93
 52.701262   0.194000   0.197000       93
 50.078597   0.195000   0.156000       93
 51.330588   0.195000   0.160000       93
 52.539731   0.195000   0.164000       93
 53.598449   0.195000   0.168000       93
 54.368053   0.195000   0.172000       93
 54.737020   0.195000   0.176000       93
 54.696260   0.195000   0.180000       93
 54.346261   0.195000   0.184000       93
 53.826540   0.195000   0.188000       93
 53.250804   0.195000   0.192000       93
 52.688936   0.195000   0.196000       93
 52.176012   0.195000   0.200000       93
 51.036031   0.196000   0.159000       93
 52.290793   0.196000   0.163000       93
 53.419030   0.196000   0.167000       93
 54.275500   0.196000   0.171000       93
 54.726677   0.196000   0.175000       93
 54.738676   0.196000   0.179000       93
 54.404716   0.196000   0.183000       93
 53.874658   0.196000   0.187000       93
 53.276209   0.196000   0.191000       93
 52.688936   0.196000   0.195000       93
 52.152967   0.196000   0.199000       93
 50.707171   0.197000   0.158000       93
 51.999844   0.197000   0.162000       93
 53.192628   0.197000   0.166000       93
 54.138508   0.197000   0.170000       93
 54.684226   0.197000   0.174000       93
 54.766146   0.197000   0.178000       93
 54.462584   0.197000   0.182000       93
 53.930690   0.197000   0.186000       93
 53.313215   0.197000   0.190000       93
 52.701262   0.197000   0.194000       93
 52.141289   0.197000   0.198000       93
 50.347461   0.198000   0.157000       93
 51.669251   0.198000   0.161000       93
 52.918889   0.198000   0.165000       93
 53.952652   0.198000   0.169000       93
 54.602157   0.198000   0.173000       93
 54.771211   0.198000   0.177000       93
 54.514603   0.198000   0.181000       93
 53.991664   0.198000   0.185000       93
 53.360448   0.198000   0.189000       93
 52.725548   0.198000   0.193000       93
 52.141289   0.198000   0.197000       93
 51.302659   0.199000   0.160000       93
 52.599431   0.199000   0.164000       93
 53.715524   0.199000   0.168000       93
 54.473846   0.199000   0.172000       93
 54.745948   0.199000   0.176000       93
 54.554570   0.199000   0.180000       93
 54.053819   0.199000   0.184000       93
 53.415992   0.199000   0.188000       93
 52.761046   0.199000   0.192000       93
 52.152967   0.199000   0.196000       93
 51.619189   0.199000   0.200000       93
 50.904617   0.200000   0.159000       93
 52.237628   0.200000   0.163000       93
 53.427011   0.200000   0.167000       93
 54.294252   0.200000   0.171000       93
 54.682471   0.200000   0.175000       93
 54.575442   0.200000   0.179000       93
 54.112538   0.200000   0.183000       93
 53.477322   0.200000   0.187000       93
 52.806594   0.200000   0.191000       93
 52.176012   0.200000   0.195000       93
 51.619189   0.200000   0.199000       93
 50.024838   0.143000   0.175000       97
 50.176369   0.143000   0.179000       97
 50.012536   0.143000   0.183000       97
 50.356051   0.144000   0.174000       97
 50.616446   0.144000   0.178000       97
 50.544411   0.144000   0.182000       97
 50.151808   0.144000   0.186000       97
 50.025137   0.145000   0.169000       97
 50.663044   0.145000   0.173000       97
 51.038517   0.145000   0.177000       97
 51.070117   0.145000   0.181000       97
 50.747572   0.145000   0.185000       97
 50.137536   0.145000   0.189000       97
 50.205870   0.146000   0.168000       97
 50.943948   0.146000   0.172000       97
 51.438724   0.146000   0.176000       97
 51.585309   0.146000   0.180000       97
 51.346248   0.146000   0.184000       97
 50.776202   0.146000   0.188000       97
 50.363638   0.147000   0.167000       97
 51.197482   0.147000   0.171000       97
 51.813392   0.147000   0.175000       97
 52.085128   0.147000   0.179000       97
 51.943838   0.147000   0.183000       97
 51.425275   0.147000   0.187000       97
 50.642447   0.147000   0.191000       97
 50.499433   0.148000   0.166000       97
 51.423032   0.148000   0.170000       97
 52.159258   0.148000   0.174000       97
 52.564348   0.148000   0.178000       97
 52.535415   0.148000   0.182000       97
