       MER     betaTX    betaRCV     length
 50.069950   0.111200   0.124800       73
 50.090306   0.111200   0.125200       73
 50.103545   0.111200   0.125600       73
 50.109777   0.111200   0.126000       73
 50.109146   0.111200   0.126400       73
 50.101827   0.111200   0.126800       73
 50.088019   0.111200   0.127200       73
 50.067951   0.111200   0.127600       73
 50.041869   0.111200   0.128000       73
 50.010039   0.111200   0.128400       73
 50.009060   0.111300   0.123900       73
 50.043575   0.111300   0.124300       73
 50.070835   0.111300   0.124700       73
 50.090885   0.111300   0.125100       73
 50.103801   0.111300   0.125500       73
 50.109697   0.111300   0.125900       73
 50.108720   0.111300   0.126300       73
 50.101045   0.111300   0.126700       73
 50.086876   0.111300   0.127100       73
 50.066442   0.111300   0.127500       73
 50.039992   0.111300   0.127900       73
 50.007795   0.111300   0.128300       73
 50.010420   0.111400   0.123800       73
 50.044663   0.111400   0.124200       73
 50.071634   0.111400   0.124600       73
 50.091375   0.111400   0.125000       73
 50.103968   0.111400   0.125400       73
 50.109529   0.111400   0.125800       73
 50.108205   0.111400   0.126200       73
 50.100175   0.111400   0.126600       73
 50.085645   0.111400   0.127000       73
 50.064845   0.111400   0.127400       73
 50.038028   0.111400   0.127800       73
 50.005462   0.111400   0.128200       73
 50.011695   0.111500   0.123700       73
 50.045667   0.111500   0.124100       73
 50.072347   0.111500   0.124500       73
 50.091781   0.111500   0.124900       73
 50.104052   0.111500   0.125300       73
 50.109277   0.111500   0.125700       73
 50.107607   0.111500   0.126100       73
 50.099221   0.111500   0.126500       73
 50.084329   0.111500   0.126900       73
 50.063164   0.111500   0.127300       73
 50.035979   0.111500   0.127700       73
 50.003046   0.111500   0.128100       73
 50.012889   0.111600   0.123600       73
 50.046590   0.111600   0.124000       73
 50.072980   0.111600   0.124400       73
 50.092107   0.111600   0.124800       73
 50.104055   0.111600   0.125200       73
 50.108945   0.111600   0.125600       73
 50.106928   0.111600   0.126000       73
 50.098188   0.111600   0.126400       73
 50.082934   0.111600   0.126800       73
 50.061403   0.111600   0.127200       73
 50.033851   0.111600   0.127600       73
 50.000550   0.111600   0.128000       73
 50.014003   0.111700   0.123500       73
 50.047434   0.111700   0.123900       73
 50.073534   0.111700   0.124300       73
 50.092354   0.111700   0.124700       73
 50.103981   0.111700   0.125100       73
 50.108535   0.111700   0.125500       73
 50.106173   0.111700   0.125900       73
 50.097077   0.111700   0.126300       73
 50.081463   0.111700   0.126700       73
 50.059566   0.111700   0.127100       73
 50.031646   0.111700   0.127500       73
 50.015042   0.111800   0.123400       73
 50.048203   0.111800   0.123800       73
 50.074014   0.111800   0.124200       73
 50.092528   0.111800   0.124600       73
 50.103833   0.111800   0.125000       73
 50.108053   0.111800   0.125400       73
 50.105344   0.111800   0.125800       73
 50.095895   0.111800   0.126200       73
 50.079919   0.111800   0.126600       73
 50.057658   0.111800   0.127000       73
 50.029370   0.111800   0.127400       73
 50.016007   0.111900   0.123300       73
 50.048899   0.111900   0.123700       73
 50.074422   0.111900   0.124100       73
 50.092631   0.111900   0.124500       73
 50.103615   0.111900   0.124900       73
 50.107500   0.111900   0.125300       73
 50.104446   0.111900   0.125700       73
 50.094643   0.111900   0.126100       73
 50.078307   0.111900   0.126500       73
 50.055681   0.111900   0.126900       73
 50.027026   0.111900   0.127300       73
 50.016903   0.112000   0.123200       73
 50.049526   0.112000   0.123600       73
 50.074762   0.112000   0.124000       73
 50.092665   0.112000   0.124400       73
 50.103329   0.112000   0.124800       73
 50.106881   0.112000   0.125200       73
 50.103483   0.112000   0.125600       73
 50.093326   0.112000   0.126000       73
 50.076630   0.112000   0.126400       73
 50.053639   0.112000   0.126800       73
 50.024618   0.112000   0.127200       73
 50.017730   0.112100   0.123100       73
 50.050086   0.112100   0.123500       73
 50.075035   0.112100   0.123900       73
 50.092635   0.112100   0.124300       73
 50.102979   0.112100   0.124700       73
 50.106199   0.112100   0.125100       73
 50.102457   0.112100   0.125500       73
 50.091947   0.112100   0.125900       73
 50.074892   0.112100   0.126300       73
 50.051537   0.112100   0.126700       73
 50.022150   0.112100   0.127100       73
 50.018493   0.112200   0.123000       73
 50.050583   0.112200   0.123400       73
 50.075247   0.112200   0.123800       73
 50.092543   0.112200   0.124200       73
 50.102569   0.112200   0.124600       73
 50.105457   0.112200   0.125000       73
 50.101371   0.112200   0.125400       73
 50.090510   0.112200   0.125800       73
 50.073095   0.112200   0.126200       73
 50.049378   0.112200   0.126600       73
 50.019625   0.112200   0.127000       73
 50.019194   0.112300   0.122900       73
 50.051019   0.112300   0.123300       73
 50.075398   0.112300   0.123700       73
 50.092393   0.112300   0.124100       73
 50.102101   0.112300   0.124500       73
 50.104658   0.112300   0.124900       73
 50.100230   0.112300   0.125300       73
 50.089017   0.112300   0.125700       73
 50.071245   0.112300   0.126100       73
 50.047165   0.112300   0.126500       73
 50.017047   0.112300   0.126900       73
 50.019835   0.112400   0.122800       73
 50.051397   0.112400   0.123200       73
 50.075493   0.112400   0.123600       73
 50.092187   0.112400   0.124000       73
 50.101579   0.112400   0.124400       73
 50.103806   0.112400   0.124800       73
 50.099037   0.112400   0.125200       73
 50.087474   0.112400   0.125600       73
 50.069345   0.112400   0.126000       73
 50.044902   0.112400   0.126400       73
 50.014420   0.112400   0.126800       73
 50.020420   0.112500   0.122700       73
 50.051719   0.112500   0.123100       73
 50.075534   0.112500   0.123500       73
 50.091929   0.112500   0.123900       73
 50.101006   0.112500   0.124300       73
 50.102904   0.112500   0.124700       73
 50.097795   0.112500   0.125100       73
 50.085882   0.112500   0.125500       73
 50.067397   0.112500   0.125900       73
 50.042593   0.112500   0.126300       73
 50.011748   0.112500   0.126700       73
 50.020950   0.112600   0.122600       73
 50.051989   0.112600   0.123000       73
 50.075523   0.112600   0.123400       73
 50.091620   0.112600   0.123800       73
 50.100384   0.112600   0.124200       73
 50.101954   0.112600   0.124600       73
 50.096506   0.112600   0.125000       73
 50.084246   0.112600   0.125400       73
 50.065405   0.112600   0.125800       73
 50.040242   0.112600   0.126200       73
 50.009034   0.112600   0.126600       73
 50.021428   0.112700   0.122500       73
 50.052208   0.112700   0.122900       73
 50.075465   0.112700   0.123300       73
 50.091265   0.112700   0.123700       73
 50.099716   0.112700   0.124100       73
 50.100961   0.112700   0.124500       73
 50.095175   0.112700   0.124900       73
 50.082568   0.112700   0.125300       73
 50.063373   0.112700   0.125700       73
 50.037850   0.112700   0.126100       73
 50.006281   0.112700   0.126500       73
 50.021857   0.112800   0.122400       73
 50.052381   0.112800   0.122800       73
 50.075360   0.112800   0.123200       73
 50.090866   0.112800   0.123600       73
 50.099007   0.112800   0.124000       73
 50.099927   0.112800   0.124400       73
 50.093805   0.112800   0.124800       73
 50.080851   0.112800   0.125200       73
 50.061303   0.112800   0.125600       73
 50.035423   0.112800   0.126000       73
 50.003493   0.112800   0.126400       73
 50.022239   0.112900   0.122300       73
 50.052508   0.112900   0.122700       73
 50.075212   0.112900   0.123100       73
 50.090425   0.112900   0.123500       73
 50.098257   0.112900   0.123900       73
 50.098854   0.112900   0.124300       73
 50.092398   0.112900   0.124700       73
 50.079100   0.112900   0.125100       73
 50.059200   0.112900   0.125500       73
 50.032963   0.112900   0.125900       73
 50.000673   0.112900   0.126300       73
 50.022577   0.113000   0.122200       73
 50.052592   0.113000   0.122600       73
 50.075024   0.113000   0.123000       73
 50.089946   0.113000   0.123400       73
 50.097471   0.113000   0.123800       73
 50.097747   0.113000   0.124200       73
 50.090957   0.113000   0.124600       73
 50.077316   0.113000   0.125000       73
 50.057066   0.113000   0.125400       73
 50.030473   0.113000   0.125800       73
 50.022872   0.113100   0.122100       73
 50.052637   0.113100   0.122500       73
 50.074798   0.113100   0.122900       73
 50.089431   0.113100   0.123300       73
 50.096650   0.113100   0.123700       73
 50.096607   0.113100   0.124100       73
 50.089485   0.113100   0.124500       73
 50.075503   0.113100   0.124900       73
 50.054904   0.113100   0.125300       73
 50.027957   0.113100   0.125700       73
 50.023127   0.113200   0.122000       73
 50.052644   0.113200   0.122400       73
 50.074537   0.113200   0.122800       73
 50.088883   0.113200   0.123200       73
 50.095799   0.113200   0.123600       73
 50.095437   0.113200   0.124000       73
 50.087986   0.113200   0.124400       73
 50.073664   0.113200   0.124800       73
 50.052718   0.113200   0.125200       73
 50.025418   0.113200   0.125600       73
 50.023345   0.113300   0.121900       73
 50.052616   0.113300   0.122300       73
 50.074242   0.113300   0.122700       73
 50.088304   0.113300   0.123100       73
 50.094918   0.113300   0.123500       73
 50.094241   0.113300   0.123900       73
 50.086462   0.113300   0.124300       73
 50.071802   0.113300   0.124700       73
 50.050510   0.113300   0.125100       73
 50.022859   0.113300   0.125500       73
 50.023527   0.113400   0.121800       73
 50.052554   0.113400   0.122200       73
 50.073917   0.113400   0.122600       73
 50.087696   0.113400   0.123000       73
 50.094012   0.113400   0.123400       73
 50.093021   0.113400   0.123800       73
 50.084916   0.113400   0.124200       73
 50.069920   0.113400   0.124600       73
 50.048284   0.113400   0.125000       73
 50.020283   0.113400   0.125400       73
 50.023675   0.113500   0.121700       73
 50.052462   0.113500   0.122100       73
 50.073564   0.113500   0.122500       73
 50.087063   0.113500   0.122900       73
 50.093082   0.113500   0.123300       73
 50.091780   0.113500   0.123700       73
 50.083351   0.113500   0.124100       73
 50.068020   0.113500   0.124500       73
 50.046042   0.113500   0.124900       73
 50.017692   0.113500   0.125300       73
 50.023792   0.113600   0.121600       73
 50.052341   0.113600   0.122000       73
 50.073185   0.113600   0.122400       73
 50.086407   0.113600   0.122800       73
 50.092131   0.113600   0.123200       73
 50.090520   0.113600   0.123600       73
 50.081769   0.113600   0.124000       73
 50.066106   0.113600   0.124400       73
 50.043787   0.113600   0.124800       73
 50.015090   0.113600   0.125200       73
 50.023880   0.113700   0.121500       73
 50.052194   0.113700   0.121900       73
 50.072782   0.113700   0.122300       73
 50.085729   0.113700   0.122700       73
 50.091162   0.113700   0.123100       73
 50.089244   0.113700   0.123500       73
 50.080173   0.113700   0.123900       73
 50.064180   0.113700   0.124300       73
 50.041522   0.113700   0.124700       73
 50.012480   0.113700   0.125100       73
 50.023941   0.113800   0.121400       73
 50.052022   0.113800   0.121800       73
 50.072357   0.113800   0.122200       73
 50.085033   0.113800   0.122600       73
 50.090176   0.113800   0.123000       73
 50.087954   0.113800   0.123400       73
 50.078566   0.113800   0.123800       73
 50.062244   0.113800   0.124200       73
 50.039249   0.113800   0.124600       73
 50.009865   0.113800   0.125000       73
 50.023976   0.113900   0.121300       73
 50.051829   0.113900   0.121700       73
 50.071913   0.113900   0.122100       73
 50.084320   0.113900   0.122500       73
 50.089177   0.113900   0.122900       73
 50.086652   0.113900   0.123300       73
 50.076949   0.113900   0.123700       73
 50.060302   0.113900   0.124100       73
 50.036972   0.113900   0.124500       73
 50.007247   0.113900   0.124900       73
 50.023987   0.114000   0.121200       73
 50.051614   0.114000   0.121600       73
 50.071452   0.114000   0.122000       73
 50.083592   0.114000   0.122400       73
 50.088166   0.114000   0.122800       73
 50.085342   0.114000   0.123200       73
 50.075327   0.114000   0.123600       73
 50.058356   0.114000   0.124000       73
 50.034693   0.114000   0.124400       73
 50.004629   0.114000   0.124800       73
 50.023977   0.114100   0.121100       73
 50.051382   0.114100   0.121500       73
 50.070976   0.114100   0.121900       73
 50.082853   0.114100   0.122300       73
 50.087146   0.114100   0.122700       73
 50.084026   0.114100   0.123100       73
 50.073700   0.114100   0.123500       73
 50.056408   0.114100   0.123900       73
 50.032415   0.114100   0.124300       73
 50.002013   0.114100   0.124700       73
 50.023946   0.114200   0.121000       73
 50.051132   0.114200   0.121400       73
 50.070487   0.114200   0.121800       73
 50.082104   0.114200   0.122200       73
 50.086119   0.114200   0.122600       73
 50.082705   0.114200   0.123000       73
 50.072072   0.114200   0.123400       73
 50.054461   0.114200   0.123800       73
 50.030140   0.114200   0.124200       73
 50.023898   0.114300   0.120900       73
 50.050869   0.114300   0.121300       73
 50.069986   0.114300   0.121700       73
 50.081346   0.114300   0.122100       73
 50.085087   0.114300   0.122500       73
 50.081382   0.114300   0.122900       73
 50.070445   0.114300   0.123300       73
 50.052517   0.114300   0.123700       73
 50.027870   0.114300   0.124100       73
 50.023833   0.114400   0.120800       73
 50.050592   0.114400   0.121200       73
 50.069476   0.114400   0.121600       73
 50.080583   0.114400   0.122000       73
 50.084052   0.114400   0.122400       73
 50.080060   0.114400   0.122800       73
 50.068820   0.114400   0.123200       73
 50.050579   0.114400   0.123600       73
 50.025609   0.114400   0.124000       73
 50.023753   0.114500   0.120700       73
 50.050304   0.114500   0.121100       73
 50.068959   0.114500   0.121500       73
 50.079816   0.114500   0.121900       73
 50.083016   0.114500   0.122300       73
 50.078739   0.114500   0.122700       73
 50.067201   0.114500   0.123100       73
 50.048648   0.114500   0.123500       73
 50.023358   0.114500   0.123900       73
 50.023660   0.114600   0.120600       73
 50.050007   0.114600   0.121000       73
 50.068436   0.114600   0.121400       73
 50.079046   0.114600   0.121800       73
 50.081982   0.114600   0.122200       73
 50.077423   0.114600   0.122600       73
 50.065589   0.114600   0.123000       73
 50.046728   0.114600   0.123400       73
 50.021119   0.114600   0.123800       73
 50.023555   0.114700   0.120500       73
 50.049702   0.114700   0.120900       73
 50.067908   0.114700   0.121300       73
 50.078276   0.114700   0.121700       73
 50.080950   0.114700   0.122100       73
 50.076114   0.114700   0.122500       73
 50.063987   0.114700   0.122900       73
 50.044821   0.114700   0.123300       73
 50.018896   0.114700   0.123700       73
 50.023439   0.114800   0.120400       73
 50.049391   0.114800   0.120800       73
 50.067379   0.114800   0.121200       73
 50.077508   0.114800   0.121600       73
 50.079924   0.114800   0.122000       73
 50.074813   0.114800   0.122400       73
 50.062396   0.114800   0.122800       73
 50.042927   0.114800   0.123200       73
 50.016689   0.114800   0.123600       73
 50.023315   0.114900   0.120300       73
 50.049075   0.114900   0.120700       73
 50.066849   0.114900   0.121100       73
 50.076743   0.114900   0.121500       73
 50.078905   0.114900   0.121900       73
 50.073522   0.114900   0.122300       73
 50.060819   0.114900   0.122700       73
 50.041051   0.114900   0.123100       73
 50.014502   0.114900   0.123500       73
 50.023183   0.115000   0.120200       73
 50.048756   0.115000   0.120600       73
 50.066320   0.115000   0.121000       73
 50.075983   0.115000   0.121400       73
 50.077894   0.115000   0.121800       73
 50.072244   0.115000   0.122200       73
 50.059257   0.115000   0.122600       73
 50.039192   0.115000   0.123000       73
 50.012337   0.115000   0.123400       73
 50.023046   0.115100   0.120100       73
 50.048435   0.115100   0.120500       73
 50.065793   0.115100   0.120900       73
 50.075229   0.115100   0.121300       73
 50.076894   0.115100   0.121700       73
 50.070979   0.115100   0.122100       73
 50.057713   0.115100   0.122500       73
 50.037355   0.115100   0.122900       73
 50.010195   0.115100   0.123300       73
 50.022903   0.115200   0.120000       73
 50.048114   0.115200   0.120400       73
 50.065271   0.115200   0.120800       73
 50.074483   0.115200   0.121200       73
 50.075906   0.115200   0.121600       73
 50.069730   0.115200   0.122000       73
 50.056187   0.115200   0.122400       73
 50.035540   0.115200   0.122800       73
 50.008078   0.115200   0.123200       73
 50.022757   0.115300   0.119900       73
 50.047794   0.115300   0.120300       73
 50.064753   0.115300   0.120700       73
 50.073748   0.115300   0.121100       73
 50.074931   0.115300   0.121500       73
 50.068499   0.115300   0.121900       73
 50.054683   0.115300   0.122300       73
 50.033749   0.115300   0.122700       73
 50.005989   0.115300   0.123100       73
 50.022608   0.115400   0.119800       73
 50.047476   0.115400   0.120200       73
 50.064243   0.115400   0.120600       73
 50.073023   0.115400   0.121000       73
 50.073972   0.115400   0.121400       73
 50.067287   0.115400   0.121800       73
 50.053202   0.115400   0.122200       73
 50.031985   0.115400   0.122600       73
 50.003929   0.115400   0.123000       73
 50.022458   0.115500   0.119700       73
 50.047162   0.115500   0.120100       73
 50.063741   0.115500   0.120500       73
 50.072311   0.115500   0.120900       73
 50.073029   0.115500   0.121300       73
 50.066096   0.115500   0.121700       73
 50.051745   0.115500   0.122100       73
 50.030248   0.115500   0.122500       73
 50.001901   0.115500   0.122900       73
 50.022308   0.115600   0.119600       73
 50.046852   0.115600   0.120000       73
 50.063248   0.115600   0.120400       73
 50.071613   0.115600   0.120800       73
 50.072105   0.115600   0.121200       73
 50.064927   0.115600   0.121600       73
 50.050315   0.115600   0.122000       73
 50.028541   0.115600   0.122400       73
 50.022158   0.115700   0.119500       73
 50.046548   0.115700   0.119900       73
 50.062766   0.115700   0.120300       73
 50.070930   0.115700   0.120700       73
 50.071201   0.115700   0.121100       73
 50.063781   0.115700   0.121500       73
 50.048912   0.115700   0.121900       73
