       MER     betaTX    betaRCV     length idx TX & RCV        OB1        OB2        OB3   b Kaiser     weight 
 40.758716   0.173500   0.184700         93      52589  58.903593  66.996784  65.703081   1.000000         20 
 40.806538   0.173500   0.185100         93      52590  58.903593  66.996784  65.703081   1.000000         20 
 40.854698   0.173500   0.185500         93      52591  58.903593  66.996784  65.703081   1.000000         20 
 40.903196   0.173500   0.185900         93      52592  58.903593  66.996784  65.703081   1.000000         20 
 40.952028   0.173500   0.186300         93      52593  58.903593  66.996784  65.703081   1.000000         20 
 41.001192   0.173500   0.186700         93      52594  58.903593  66.996784  65.703081   1.000000         20 
 41.050687   0.173500   0.187100         93      52595  58.903593  66.996784  65.703081   1.000000         20 
 41.100510   0.173500   0.187500         93      52596  58.903593  66.996784  65.703081   1.000000         20 
 41.150658   0.173500   0.187900         93      52597  58.903593  66.996784  65.703081   1.000000         20 
 41.201129   0.173500   0.188300         93      52598  58.903593  66.996784  65.703081   1.000000         20 
 41.251920   0.173500   0.188700         93      52599  58.903593  66.996784  65.703081   1.000000         20 
 41.303027   0.173500   0.189100         93      52600  58.903593  66.996784  65.703081   1.000000         20 
 41.354448   0.173500   0.189500         93      52601  58.903593  66.996784  65.703081   1.000000         20 
 41.406180   0.173500   0.189900         93      52602  58.903593  66.996784  65.703081   1.000000         20 
 41.458217   0.173500   0.190300         93      52603  58.903593  66.996784  65.703081   1.000000         20 
 41.510558   0.173500   0.190700         93      52604  58.903593  66.996784  65.703081   1.000000         20 
 41.563197   0.173500   0.191100         93      52605  58.903593  66.996784  65.703081   1.000000         20 
 41.616131   0.173500   0.191500         93      52606  58.903593  66.996784  65.703081   1.000000         20 
 41.669355   0.173500   0.191900         93      52607  58.903593  66.996784  65.703081   1.000000         20 
 41.722864   0.173500   0.192300         93      52608  58.903593  66.996784  65.703081   1.000000         20 
 41.776653   0.173500   0.192700         93      52609  58.903593  66.996784  65.703081   1.000000         20 
 41.830718   0.173500   0.193100         93      52610  58.903593  66.996784  65.703081   1.000000         20 
 41.885053   0.173500   0.193500         93      52611  58.903593  66.996784  65.703081   1.000000         20 
 41.939651   0.173500   0.193900         93      52612  58.903593  66.996784  65.703081   1.000000         20 
 41.994507   0.173500   0.194300         93      52613  58.903593  66.996784  65.703081   1.000000         20 
 42.049615   0.173500   0.194700         93      52614  58.903593  66.996784  65.703081   1.000000         20 
 42.104967   0.173500   0.195100         93      52615  58.903593  66.996784  65.703081   1.000000         20 
 42.160558   0.173500   0.195500         93      52616  58.903593  66.996784  65.703081   1.000000         20 
 42.216379   0.173500   0.195900         93      52617  58.903593  66.996784  65.703081   1.000000         20 
 42.272424   0.173500   0.196300         93      52618  58.903593  66.996784  65.703081   1.000000         20 
 42.328683   0.173500   0.196700         93      52619  58.903593  66.996784  65.703081   1.000000         20 
 42.385149   0.173500   0.197100         93      52620  58.903593  66.996784  65.703081   1.000000         20 
 42.441812   0.173500   0.197500         93      52621  58.903593  66.996784  65.703081   1.000000         20 
 42.498664   0.173500   0.197900         93      52622  58.903593  66.996784  65.703081   1.000000         20 
 42.555696   0.173500   0.198300         93      52623  58.903593  66.996784  65.703081   1.000000         20 
 42.612896   0.173500   0.198700         93      52624  58.903593  66.996784  65.703081   1.000000         20 
 42.670255   0.173500   0.199100         93      52625  58.903593  66.996784  65.703081   1.000000         20 
 42.727761   0.173500   0.199500         93      52626  58.903593  66.996784  65.703081   1.000000         20 
 42.785404   0.173500   0.199900         93      52627  58.903593  66.996784  65.703081   1.000000         20 
 40.015591   0.173600   0.177800         93      52646  58.880586  67.022319  65.728226   1.000000         20 
 40.057466   0.173600   0.178200         93      52647  58.880586  67.022319  65.728226   1.000000         20 
 40.099696   0.173600   0.178600         93      52648  58.880586  67.022319  65.728226   1.000000         20 
 40.142280   0.173600   0.179000         93      52649  58.880586  67.022319  65.728226   1.000000         20 
 40.185220   0.173600   0.179400         93      52650  58.880586  67.022319  65.728226   1.000000         20 
 40.228513   0.173600   0.179800         93      52651  58.880586  67.022319  65.728226   1.000000         20 
 40.272160   0.173600   0.180200         93      52652  58.880586  67.022319  65.728226   1.000000         20 
 40.316159   0.173600   0.180600         93      52653  58.880586  67.022319  65.728226   1.000000         20 
 40.360511   0.173600   0.181000         93      52654  58.880586  67.022319  65.728226   1.000000         20 
 40.405215   0.173600   0.181400         93      52655  58.880586  67.022319  65.728226   1.000000         20 
 40.450270   0.173600   0.181800         93      52656  58.880586  67.022319  65.728226   1.000000         20 
 40.495674   0.173600   0.182200         93      52657  58.880586  67.022319  65.728226   1.000000         20 
 40.541427   0.173600   0.182600         93      52658  58.880586  67.022319  65.728226   1.000000         20 
 40.587529   0.173600   0.183000         93      52659  58.880586  67.022319  65.728226   1.000000         20 
 40.633977   0.173600   0.183400         93      52660  58.880586  67.022319  65.728226   1.000000         20 
 40.680770   0.173600   0.183800         93      52661  58.880586  67.022319  65.728226   1.000000         20 
 40.727907   0.173600   0.184200         93      52662  58.880586  67.022319  65.728226   1.000000         20 
 40.775387   0.173600   0.184600         93      52663  58.880586  67.022319  65.728226   1.000000         20 
 40.823208   0.173600   0.185000         93      52664  58.880586  67.022319  65.728226   1.000000         20 
 40.871368   0.173600   0.185400         93      52665  58.880586  67.022319  65.728226   1.000000         20 
 40.919866   0.173600   0.185800         93      52666  58.880586  67.022319  65.728226   1.000000         20 
 40.968698   0.173600   0.186200         93      52667  58.880586  67.022319  65.728226   1.000000         20 
 41.017864   0.173600   0.186600         93      52668  58.880586  67.022319  65.728226   1.000000         20 
 41.067362   0.173600   0.187000         93      52669  58.880586  67.022319  65.728226   1.000000         20 
 41.117187   0.173600   0.187400         93      52670  58.880586  67.022319  65.728226   1.000000         20 
 41.167339   0.173600   0.187800         93      52671  58.880586  67.022319  65.728226   1.000000         20 
 41.217814   0.173600   0.188200         93      52672  58.880586  67.022319  65.728226   1.000000         20 
 41.268610   0.173600   0.188600         93      52673  58.880586  67.022319  65.728226   1.000000         20 
 41.319723   0.173600   0.189000         93      52674  58.880586  67.022319  65.728226   1.000000         20 
 41.371150   0.173600   0.189400         93      52675  58.880586  67.022319  65.728226   1.000000         20 
 41.422888   0.173600   0.189800         93      52676  58.880586  67.022319  65.728226   1.000000         20 
 41.474933   0.173600   0.190200         93      52677  58.880586  67.022319  65.728226   1.000000         20 
 41.527281   0.173600   0.190600         93      52678  58.880586  67.022319  65.728226   1.000000         20 
 41.579928   0.173600   0.191000         93      52679  58.880586  67.022319  65.728226   1.000000         20 
 41.632871   0.173600   0.191400         93      52680  58.880586  67.022319  65.728226   1.000000         20 
 41.686104   0.173600   0.191800         93      52681  58.880586  67.022319  65.728226   1.000000         20 
 41.739623   0.173600   0.192200         93      52682  58.880586  67.022319  65.728226   1.000000         20 
 41.793422   0.173600   0.192600         93      52683  58.880586  67.022319  65.728226   1.000000         20 
 41.847497   0.173600   0.193000         93      52684  58.880586  67.022319  65.728226   1.000000         20 
 41.901843   0.173600   0.193400         93      52685  58.880586  67.022319  65.728226   1.000000         20 
 41.956452   0.173600   0.193800         93      52686  58.880586  67.022319  65.728226   1.000000         20 
 42.011320   0.173600   0.194200         93      52687  58.880586  67.022319  65.728226   1.000000         20 
 42.066439   0.173600   0.194600         93      52688  58.880586  67.022319  65.728226   1.000000         20 
 42.121804   0.173600   0.195000         93      52689  58.880586  67.022319  65.728226   1.000000         20 
 42.177407   0.173600   0.195400         93      52690  58.880586  67.022319  65.728226   1.000000         20 
 42.233241   0.173600   0.195800         93      52691  58.880586  67.022319  65.728226   1.000000         20 
 42.289297   0.173600   0.196200         93      52692  58.880586  67.022319  65.728226   1.000000         20 
 42.345569   0.173600   0.196600         93      52693  58.880586  67.022319  65.728226   1.000000         20 
 42.402048   0.173600   0.197000         93      52694  58.880586  67.022319  65.728226   1.000000         20 
 42.458724   0.173600   0.197400         93      52695  58.880586  67.022319  65.728226   1.000000         20 
 42.515589   0.173600   0.197800         93      52696  58.880586  67.022319  65.728226   1.000000         20 
 42.572633   0.173600   0.198200         93      52697  58.880586  67.022319  65.728226   1.000000         20 
 42.629846   0.173600   0.198600         93      52698  58.880586  67.022319  65.728226   1.000000         20 
 42.687217   0.173600   0.199000         93      52699  58.880586  67.022319  65.728226   1.000000         20 
 42.744735   0.173600   0.199400         93      52700  58.880586  67.022319  65.728226   1.000000         20 
 42.802390   0.173600   0.199800         93      52701  58.880586  67.022319  65.728226   1.000000         20 
 40.032399   0.173700   0.177700         93      52720  58.857608  67.047811  65.753298   1.000000         20 
 40.074260   0.173700   0.178100         93      52721  58.857608  67.047811  65.753298   1.000000         20 
 40.116476   0.173700   0.178500         93      52722  58.857608  67.047811  65.753298   1.000000         20 
 40.159048   0.173700   0.178900         93      52723  58.857608  67.047811  65.753298   1.000000         20 
 40.201975   0.173700   0.179300         93      52724  58.857608  67.047811  65.753298   1.000000         20 
 40.245257   0.173700   0.179700         93      52725  58.857608  67.047811  65.753298   1.000000         20 
 40.288893   0.173700   0.180100         93      52726  58.857608  67.047811  65.753298   1.000000         20 
 40.332883   0.173700   0.180500         93      52727  58.857608  67.047811  65.753298   1.000000         20 
 40.377226   0.173700   0.180900         93      52728  58.857608  67.047811  65.753298   1.000000         20 
 40.421921   0.173700   0.181300         93      52729  58.857608  67.047811  65.753298   1.000000         20 
 40.466968   0.173700   0.181700         93      52730  58.857608  67.047811  65.753298   1.000000         20 
 40.512366   0.173700   0.182100         93      52731  58.857608  67.047811  65.753298   1.000000         20 
 40.558113   0.173700   0.182500         93      52732  58.857608  67.047811  65.753298   1.000000         20 
 40.604209   0.173700   0.182900         93      52733  58.857608  67.047811  65.753298   1.000000         20 
 40.650653   0.173700   0.183300         93      52734  58.857608  67.047811  65.753298   1.000000         20 
 40.697442   0.173700   0.183700         93      52735  58.857608  67.047811  65.753298   1.000000         20 
 40.744577   0.173700   0.184100         93      52736  58.857608  67.047811  65.753298   1.000000         20 
 40.792055   0.173700   0.184500         93      52737  58.857608  67.047811  65.753298   1.000000         20 
 40.839874   0.173700   0.184900         93      52738  58.857608  67.047811  65.753298   1.000000         20 
 40.888033   0.173700   0.185300         93      52739  58.857608  67.047811  65.753298   1.000000         20 
 40.936530   0.173700   0.185700         93      52740  58.857608  67.047811  65.753298   1.000000         20 
 40.985364   0.173700   0.186100         93      52741  58.857608  67.047811  65.753298   1.000000         20 
 41.034531   0.173700   0.186500         93      52742  58.857608  67.047811  65.753298   1.000000         20 
 41.084030   0.173700   0.186900         93      52743  58.857608  67.047811  65.753298   1.000000         20 
 41.133859   0.173700   0.187300         93      52744  58.857608  67.047811  65.753298   1.000000         20 
 41.184014   0.173700   0.187700         93      52745  58.857608  67.047811  65.753298   1.000000         20 
 41.234493   0.173700   0.188100         93      52746  58.857608  67.047811  65.753298   1.000000         20 
 41.285293   0.173700   0.188500         93      52747  58.857608  67.047811  65.753298   1.000000         20 
 41.336411   0.173700   0.188900         93      52748  58.857608  67.047811  65.753298   1.000000         20 
 41.387844   0.173700   0.189300         93      52749  58.857608  67.047811  65.753298   1.000000         20 
 41.439588   0.173700   0.189700         93      52750  58.857608  67.047811  65.753298   1.000000         20 
 41.491640   0.173700   0.190100         93      52751  58.857608  67.047811  65.753298   1.000000         20 
 41.543995   0.173700   0.190500         93      52752  58.857608  67.047811  65.753298   1.000000         20 
 41.596651   0.173700   0.190900         93      52753  58.857608  67.047811  65.753298   1.000000         20 
 41.649602   0.173700   0.191300         93      52754  58.857608  67.047811  65.753298   1.000000         20 
 41.702844   0.173700   0.191700         93      52755  58.857608  67.047811  65.753298   1.000000         20 
 41.756372   0.173700   0.192100         93      52756  58.857608  67.047811  65.753298   1.000000         20 
 41.810181   0.173700   0.192500         93      52757  58.857608  67.047811  65.753298   1.000000         20 
 41.864267   0.173700   0.192900         93      52758  58.857608  67.047811  65.753298   1.000000         20 
 41.918622   0.173700   0.193300         93      52759  58.857608  67.047811  65.753298   1.000000         20 
 41.973243   0.173700   0.193700         93      52760  58.857608  67.047811  65.753298   1.000000         20 
 42.028122   0.173700   0.194100         93      52761  58.857608  67.047811  65.753298   1.000000         20 
 42.083253   0.173700   0.194500         93      52762  58.857608  67.047811  65.753298   1.000000         20 
 42.138629   0.173700   0.194900         93      52763  58.857608  67.047811  65.753298   1.000000         20 
 42.194244   0.173700   0.195300         93      52764  58.857608  67.047811  65.753298   1.000000         20 
 42.250090   0.173700   0.195700         93      52765  58.857608  67.047811  65.753298   1.000000         20 
 42.306159   0.173700   0.196100         93      52766  58.857608  67.047811  65.753298   1.000000         20 
 42.362444   0.173700   0.196500         93      52767  58.857608  67.047811  65.753298   1.000000         20 
 42.418935   0.173700   0.196900         93      52768  58.857608  67.047811  65.753298   1.000000         20 
 42.475623   0.173700   0.197300         93      52769  58.857608  67.047811  65.753298   1.000000         20 
 42.532501   0.173700   0.197700         93      52770  58.857608  67.047811  65.753298   1.000000         20 
 42.589557   0.173700   0.198100         93      52771  58.857608  67.047811  65.753298   1.000000         20 
 42.646782   0.173700   0.198500         93      52772  58.857608  67.047811  65.753298   1.000000         20 
 42.704165   0.173700   0.198900         93      52773  58.857608  67.047811  65.753298   1.000000         20 
 42.761695   0.173700   0.199300         93      52774  58.857608  67.047811  65.753298   1.000000         20 
 42.819361   0.173700   0.199700         93      52775  58.857608  67.047811  65.753298   1.000000         20 
 40.007720   0.173800   0.177200         93      52793  58.834658  67.073261  65.778297   1.000000         20 
 40.049209   0.173800   0.177600         93      52794  58.834658  67.073261  65.778297   1.000000         20 
 40.091054   0.173800   0.178000         93      52795  58.834658  67.073261  65.778297   1.000000         20 
 40.133256   0.173800   0.178400         93      52796  58.834658  67.073261  65.778297   1.000000         20 
 40.175815   0.173800   0.178800         93      52797  58.834658  67.073261  65.778297   1.000000         20 
 40.218730   0.173800   0.179200         93      52798  58.834658  67.073261  65.778297   1.000000         20 
 40.262000   0.173800   0.179600         93      52799  58.834658  67.073261  65.778297   1.000000         20 
 40.305625   0.173800   0.180000         93      52800  58.834658  67.073261  65.778297   1.000000         20 
 40.349605   0.173800   0.180400         93      52801  58.834658  67.073261  65.778297   1.000000         20 
 40.393939   0.173800   0.180800         93      52802  58.834658  67.073261  65.778297   1.000000         20 
 40.438626   0.173800   0.181200         93      52803  58.834658  67.073261  65.778297   1.000000         20 
 40.483665   0.173800   0.181600         93      52804  58.834658  67.073261  65.778297   1.000000         20 
 40.529056   0.173800   0.182000         93      52805  58.834658  67.073261  65.778297   1.000000         20 
 40.574797   0.173800   0.182400         93      52806  58.834658  67.073261  65.778297   1.000000         20 
 40.620887   0.173800   0.182800         93      52807  58.834658  67.073261  65.778297   1.000000         20 
 40.667326   0.173800   0.183200         93      52808  58.834658  67.073261  65.778297   1.000000         20 
 40.714112   0.173800   0.183600         93      52809  58.834658  67.073261  65.778297   1.000000         20 
 40.761243   0.173800   0.184000         93      52810  58.834658  67.073261  65.778297   1.000000         20 
 40.808718   0.173800   0.184400         93      52811  58.834658  67.073261  65.778297   1.000000         20 
 40.856535   0.173800   0.184800         93      52812  58.834658  67.073261  65.778297   1.000000         20 
 40.904694   0.173800   0.185200         93      52813  58.834658  67.073261  65.778297   1.000000         20 
 40.953190   0.173800   0.185600         93      52814  58.834658  67.073261  65.778297   1.000000         20 
 41.002024   0.173800   0.186000         93      52815  58.834658  67.073261  65.778297   1.000000         20 
 41.051192   0.173800   0.186400         93      52816  58.834658  67.073261  65.778297   1.000000         20 
 41.100693   0.173800   0.186800         93      52817  58.834658  67.073261  65.778297   1.000000         20 
 41.150524   0.173800   0.187200         93      52818  58.834658  67.073261  65.778297   1.000000         20 
 41.200682   0.173800   0.187600         93      52819  58.834658  67.073261  65.778297   1.000000         20 
 41.251165   0.173800   0.188000         93      52820  58.834658  67.073261  65.778297   1.000000         20 
 41.301969   0.173800   0.188400         93      52821  58.834658  67.073261  65.778297   1.000000         20 
 41.353092   0.173800   0.188800         93      52822  58.834658  67.073261  65.778297   1.000000         20 
 41.404530   0.173800   0.189200         93      52823  58.834658  67.073261  65.778297   1.000000         20 
 41.456280   0.173800   0.189600         93      52824  58.834658  67.073261  65.778297   1.000000         20 
 41.508339   0.173800   0.190000         93      52825  58.834658  67.073261  65.778297   1.000000         20 
 41.560702   0.173800   0.190400         93      52826  58.834658  67.073261  65.778297   1.000000         20 
 41.613365   0.173800   0.190800         93      52827  58.834658  67.073261  65.778297   1.000000         20 
 41.666324   0.173800   0.191200         93      52828  58.834658  67.073261  65.778297   1.000000         20 
 41.719574   0.173800   0.191600         93      52829  58.834658  67.073261  65.778297   1.000000         20 
 41.773112   0.173800   0.192000         93      52830  58.834658  67.073261  65.778297   1.000000         20 
 41.826930   0.173800   0.192400         93      52831  58.834658  67.073261  65.778297   1.000000         20 
 41.881026   0.173800   0.192800         93      52832  58.834658  67.073261  65.778297   1.000000         20 
 41.935392   0.173800   0.193200         93      52833  58.834658  67.073261  65.778297   1.000000         20 
 41.990023   0.173800   0.193600         93      52834  58.834658  67.073261  65.778297   1.000000         20 
 42.044913   0.173800   0.194000         93      52835  58.834658  67.073261  65.778297   1.000000         20 
 42.100055   0.173800   0.194400         93      52836  58.834658  67.073261  65.778297   1.000000         20 
 42.155443   0.173800   0.194800         93      52837  58.834658  67.073261  65.778297   1.000000         20 
 42.211070   0.173800   0.195200         93      52838  58.834658  67.073261  65.778297   1.000000         20 
 42.266928   0.173800   0.195600         93      52839  58.834658  67.073261  65.778297   1.000000         20 
 42.323009   0.173800   0.196000         93      52840  58.834658  67.073261  65.778297   1.000000         20 
 42.379305   0.173800   0.196400         93      52841  58.834658  67.073261  65.778297   1.000000         20 
 42.435809   0.173800   0.196800         93      52842  58.834658  67.073261  65.778297   1.000000         20 
 42.492510   0.173800   0.197200         93      52843  58.834658  67.073261  65.778297   1.000000         20 
 42.549399   0.173800   0.197600         93      52844  58.834658  67.073261  65.778297   1.000000         20 
 42.606467   0.173800   0.198000         93      52845  58.834658  67.073261  65.778297   1.000000         20 
 42.663704   0.173800   0.198400         93      52846  58.834658  67.073261  65.778297   1.000000         20 
 42.721099   0.173800   0.198800         93      52847  58.834658  67.073261  65.778297   1.000000         20 
 42.778641   0.173800   0.199200         93      52848  58.834658  67.073261  65.778297   1.000000         20 
 42.836318   0.173800   0.199600         93      52849  58.834658  67.073261  65.778297   1.000000         20 
 42.894119   0.173800   0.200000         93      52850  58.834658  67.073261  65.778297   1.000000         20 
 40.024535   0.173900   0.177100         93      52868  58.811733  67.098699  65.803206   1.000000         20 
 40.066008   0.173900   0.177500         93      52869  58.811733  67.098699  65.803206   1.000000         20 
 40.107838   0.173900   0.177900         93      52870  58.811733  67.098699  65.803206   1.000000         20 
 40.150026   0.173900   0.178300         93      52871  58.811733  67.098699  65.803206   1.000000         20 
 40.192571   0.173900   0.178700         93      52872  58.811733  67.098699  65.803206   1.000000         20 
 40.235473   0.173900   0.179100         93      52873  58.811733  67.098699  65.803206   1.000000         20 
 40.278731   0.173900   0.179500         93      52874  58.811733  67.098699  65.803206   1.000000         20 
 40.322346   0.173900   0.179900         93      52875  58.811733  67.098699  65.803206   1.000000         20 
 40.366315   0.173900   0.180300         93      52876  58.811733  67.098699  65.803206   1.000000         20 
 40.410639   0.173900   0.180700         93      52877  58.811733  67.098699  65.803206   1.000000         20 
 40.455317   0.173900   0.181100         93      52878  58.811733  67.098699  65.803206   1.000000         20 
 40.500348   0.173900   0.181500         93      52879  58.811733  67.098699  65.803206   1.000000         20 
 40.545731   0.173900   0.181900         93      52880  58.811733  67.098699  65.803206   1.000000         20 
 40.591466   0.173900   0.182300         93      52881  58.811733  67.098699  65.803206   1.000000         20 
 40.637551   0.173900   0.182700         93      52882  58.811733  67.098699  65.803206   1.000000         20 
 40.683984   0.173900   0.183100         93      52883  58.811733  67.098699  65.803206   1.000000         20 
 40.730766   0.173900   0.183500         93      52884  58.811733  67.098699  65.803206   1.000000         20 
 40.777893   0.173900   0.183900         93      52885  58.811733  67.098699  65.803206   1.000000         20 
 40.825365   0.173900   0.184300         93      52886  58.811733  67.098699  65.803206   1.000000         20 
 40.873181   0.173900   0.184700         93      52887  58.811733  67.098699  65.803206   1.000000         20 
 40.921337   0.173900   0.185100         93      52888  58.811733  67.098699  65.803206   1.000000         20 
 40.969833   0.173900   0.185500         93      52889  58.811733  67.098699  65.803206   1.000000         20 
 41.018667   0.173900   0.185900         93      52890  58.811733  67.098699  65.803206   1.000000         20 
 41.067836   0.173900   0.186300         93      52891  58.811733  67.098699  65.803206   1.000000         20 
 41.117338   0.173900   0.186700         93      52892  58.811733  67.098699  65.803206   1.000000         20 
 41.167171   0.173900   0.187100         93      52893  58.811733  67.098699  65.803206   1.000000         20 
 41.217331   0.173900   0.187500         93      52894  58.811733  67.098699  65.803206   1.000000         20 
 41.267817   0.173900   0.187900         93      52895  58.811733  67.098699  65.803206   1.000000         20 
 41.318626   0.173900   0.188300         93      52896  58.811733  67.098699  65.803206   1.000000         20 
 41.369753   0.173900   0.188700         93      52897  58.811733  67.098699  65.803206   1.000000         20 
 41.421197   0.173900   0.189100         93      52898  58.811733  67.098699  65.803206   1.000000         20 
 41.472952   0.173900   0.189500         93      52899  58.811733  67.098699  65.803206   1.000000         20 
 41.525017   0.173900   0.189900         93      52900  58.811733  67.098699  65.803206   1.000000         20 
 41.577387   0.173900   0.190300         93      52901  58.811733  67.098699  65.803206   1.000000         20 
 41.630057   0.173900   0.190700         93      52902  58.811733  67.098699  65.803206   1.000000         20 
 41.683024   0.173900   0.191100         93      52903  58.811733  67.098699  65.803206   1.000000         20 
 41.736283   0.173900   0.191500         93      52904  58.811733  67.098699  65.803206   1.000000         20 
 41.789829   0.173900   0.191900         93      52905  58.811733  67.098699  65.803206   1.000000         20 
 41.843657   0.173900   0.192300         93      52906  58.811733  67.098699  65.803206   1.000000         20 
 41.897762   0.173900   0.192700         93      52907  58.811733  67.098699  65.803206   1.000000         20 
 41.952138   0.173900   0.193100         93      52908  58.811733  67.098699  65.803206   1.000000         20 
 42.006780   0.173900   0.193500         93      52909  58.811733  67.098699  65.803206   1.000000         20 
 42.061680   0.173900   0.193900         93      52910  58.811733  67.098699  65.803206   1.000000         20 
 42.116834   0.173900   0.194300         93      52911  58.811733  67.098699  65.803206   1.000000         20 
 42.172233   0.173900   0.194700         93      52912  58.811733  67.098699  65.803206   1.000000         20 
 42.227871   0.173900   0.195100         93      52913  58.811733  67.098699  65.803206   1.000000         20 
 42.283740   0.173900   0.195500         93      52914  58.811733  67.098699  65.803206   1.000000         20 
 42.339833   0.173900   0.195900         93      52915  58.811733  67.098699  65.803206   1.000000         20 
 42.396142   0.173900   0.196300         93      52916  58.811733  67.098699  65.803206   1.000000         20 
 42.452657   0.173900   0.196700         93      52917  58.811733  67.098699  65.803206   1.000000         20 
 42.509370   0.173900   0.197100         93      52918  58.811733  67.098699  65.803206   1.000000         20 
 42.566271   0.173900   0.197500         93      52919  58.811733  67.098699  65.803206   1.000000         20 
 42.623351   0.173900   0.197900         93      52920  58.811733  67.098699  65.803206   1.000000         20 
 42.680600   0.173900   0.198300         93      52921  58.811733  67.098699  65.803206   1.000000         20 
 42.738006   0.173900   0.198700         93      52922  58.811733  67.098699  65.803206   1.000000         20 
 42.795559   0.173900   0.199100         93      52923  58.811733  67.098699  65.803206   1.000000         20 
 42.853247   0.173900   0.199500         93      52924  58.811733  67.098699  65.803206   1.000000         20 
 42.911058   0.173900   0.199900         93      52925  58.811733  67.098699  65.803206   1.000000         20 
 40.000231   0.174000   0.176600         93      52942  58.788826  67.124162  65.828002   1.000000         20 
 40.041328   0.174000   0.177000         93      52943  58.788826  67.124162  65.828002   1.000000         20 
 40.082785   0.174000   0.177400         93      52944  58.788826  67.124162  65.828002   1.000000         20 
 40.124599   0.174000   0.177800         93      52945  58.788826  67.124162  65.828002   1.000000         20 
 40.166773   0.174000   0.178200         93      52946  58.788826  67.124162  65.828002   1.000000         20 
 40.209304   0.174000   0.178600         93      52947  58.788826  67.124162  65.828002   1.000000         20 
 40.252192   0.174000   0.179000         93      52948  58.788826  67.124162  65.828002   1.000000         20 
 40.295438   0.174000   0.179400         93      52949  58.788826  67.124162  65.828002   1.000000         20 
 40.339040   0.174000   0.179800         93      52950  58.788826  67.124162  65.828002   1.000000         20 
 40.382999   0.174000   0.180200         93      52951  58.788826  67.124162  65.828002   1.000000         20 
 40.427313   0.174000   0.180600         93      52952  58.788826  67.124162  65.828002   1.000000         20 
 40.471982   0.174000   0.181000         93      52953  58.788826  67.124162  65.828002   1.000000         20 
 40.517004   0.174000   0.181400         93      52954  58.788826  67.124162  65.828002   1.000000         20 
 40.562380   0.174000   0.181800         93      52955  58.788826  67.124162  65.828002   1.000000         20 
 40.608107   0.174000   0.182200         93      52956  58.788826  67.124162  65.828002   1.000000         20 
 40.654186   0.174000   0.182600         93      52957  58.788826  67.124162  65.828002   1.000000         20 
 40.700614   0.174000   0.183000         93      52958  58.788826  67.124162  65.828002   1.000000         20 
 40.747390   0.174000   0.183400         93      52959  58.788826  67.124162  65.828002   1.000000         20 
 40.794514   0.174000   0.183800         93      52960  58.788826  67.124162  65.828002   1.000000         20 
 40.841983   0.174000   0.184200         93      52961  58.788826  67.124162  65.828002   1.000000         20 
 40.889795   0.174000   0.184600         93      52962  58.788826  67.124162  65.828002   1.000000         20 
 40.937950   0.174000   0.185000         93      52963  58.788826  67.124162  65.828002   1.000000         20 
 40.986445   0.174000   0.185400         93      52964  58.788826  67.124162  65.828002   1.000000         20 
 41.035278   0.174000   0.185800         93      52965  58.788826  67.124162  65.828002   1.000000         20 
 41.084448   0.174000   0.186200         93      52966  58.788826  67.124162  65.828002   1.000000         20 
 41.133951   0.174000   0.186600         93      52967  58.788826  67.124162  65.828002   1.000000         20 
 41.183785   0.174000   0.187000         93      52968  58.788826  67.124162  65.828002   1.000000         20 
 41.233948   0.174000   0.187400         93      52969  58.788826  67.124162  65.828002   1.000000         20 
 41.284436   0.174000   0.187800         93      52970  58.788826  67.124162  65.828002   1.000000         20 
 41.335248   0.174000   0.188200         93      52971  58.788826  67.124162  65.828002   1.000000         20 
 41.386380   0.174000   0.188600         93      52972  58.788826  67.124162  65.828002   1.000000         20 
 41.437828   0.174000   0.189000         93      52973  58.788826  67.124162  65.828002   1.000000         20 
 41.489589   0.174000   0.189400         93      52974  58.788826  67.124162  65.828002   1.000000         20 
 41.541660   0.174000   0.189800         93      52975  58.788826  67.124162  65.828002   1.000000         20 
 41.594036   0.174000   0.190200         93      52976  58.788826  67.124162  65.828002   1.000000         20 
 41.646713   0.174000   0.190600         93      52977  58.788826  67.124162  65.828002   1.000000         20 
 41.699688   0.174000   0.191000         93      52978  58.788826  67.124162  65.828002   1.000000         20 
 41.752954   0.174000   0.191400         93      52979  58.788826  67.124162  65.828002   1.000000         20 
 41.806509   0.174000   0.191800         93      52980  58.788826  67.124162  65.828002   1.000000         20 
 41.860346   0.174000   0.192200         93      52981  58.788826  67.124162  65.828002   1.000000         20 
 41.914460   0.174000   0.192600         93      52982  58.788826  67.124162  65.828002   1.000000         20 
 41.968846   0.174000   0.193000         93      52983  58.788826  67.124162  65.828002   1.000000         20 
 42.023497   0.174000   0.193400         93      52984  58.788826  67.124162  65.828002   1.000000         20 
 42.078408   0.174000   0.193800         93      52985  58.788826  67.124162  65.828002   1.000000         20 
 42.133572   0.174000   0.194200         93      52986  58.788826  67.124162  65.828002   1.000000         20 
 42.188982   0.174000   0.194600         93      52987  58.788826  67.124162  65.828002   1.000000         20 
 42.244631   0.174000   0.195000         93      52988  58.788826  67.124162  65.828002   1.000000         20 
 42.300512   0.174000   0.195400         93      52989  58.788826  67.124162  65.828002   1.000000         20 
 42.356616   0.174000   0.195800         93      52990  58.788826  67.124162  65.828002   1.000000         20 
 42.412936   0.174000   0.196200         93      52991  58.788826  67.124162  65.828002   1.000000         20 
