       MER     betaTX    betaRCV     length
 51.998777   0.177000   0.147000       97
 54.084355   0.177000   0.151000       97
 56.230538   0.177000   0.155000       97
 57.860018   0.177000   0.159000       97
 58.115061   0.177000   0.163000       97
 57.063612   0.177000   0.167000       97
 55.579414   0.177000   0.171000       97
 54.185786   0.177000   0.175000       97
 53.021113   0.177000   0.179000       97
 52.086434   0.177000   0.183000       97
 51.350197   0.177000   0.187000       97
 50.777498   0.177000   0.191000       97
 50.336293   0.177000   0.195000       97
 51.560068   0.178000   0.146000       97
 53.621930   0.178000   0.150000       97
 55.792747   0.178000   0.154000       97
 57.569097   0.178000   0.158000       97
 58.059938   0.178000   0.162000       97
 57.133947   0.178000   0.166000       97
 55.651369   0.178000   0.170000       97
 54.218297   0.178000   0.174000       97
 53.010873   0.178000   0.178000       97
 52.039861   0.178000   0.182000       97
 51.275327   0.178000   0.186000       97
 50.682349   0.178000   0.190000       97
 50.228905   0.178000   0.194000       97
 51.099972   0.179000   0.145000       97
 53.127238   0.179000   0.149000       97
 55.302393   0.179000   0.153000       97
 57.202127   0.179000   0.157000       97
 57.946135   0.179000   0.161000       97
 57.193122   0.179000   0.165000       97
 55.737219   0.179000   0.169000       97
 54.271352   0.179000   0.173000       97
 53.021113   0.179000   0.177000       97
 52.011567   0.179000   0.181000       97
 51.215730   0.179000   0.185000       97
 50.598954   0.179000   0.189000       97
 50.129208   0.179000   0.193000       97
 50.623011   0.180000   0.144000       97
 52.606617   0.180000   0.148000       97
 54.767269   0.180000   0.152000       97
 56.760986   0.180000   0.156000       97
 57.759902   0.180000   0.160000       97
 57.228039   0.180000   0.164000       97
 55.831354   0.180000   0.168000       97
 54.343163   0.180000   0.172000       97
 53.051603   0.180000   0.176000       97
 52.002079   0.180000   0.180000       97
 51.172462   0.180000   0.184000       97
 50.528873   0.180000   0.188000       97
 50.039318   0.180000   0.192000       97
 50.133539   0.181000   0.143000       97
 52.066398   0.181000   0.147000       97
 54.196284   0.181000   0.151000       97
 56.252296   0.181000   0.155000       97
 57.491320   0.181000   0.159000       97
 57.223687   0.181000   0.163000       97
 55.926308   0.181000   0.167000       97
 54.431037   0.181000   0.171000       97
 53.101628   0.181000   0.175000       97
 52.011567   0.181000   0.179000       97
 51.146232   0.181000   0.183000       97
 50.473277   0.181000   0.187000       97
 51.512542   0.182000   0.146000       97
 53.598542   0.182000   0.150000       97
 55.686197   0.182000   0.154000       97
 57.136146   0.182000   0.158000       97
 57.164240   0.182000   0.162000       97
 56.012547   0.182000   0.166000       97
 54.531196   0.182000   0.170000       97
 53.169936   0.182000   0.174000       97
 52.039861   0.182000   0.178000       97
 51.137444   0.182000   0.182000       97
 50.433007   0.182000   0.186000       97
 50.950410   0.183000   0.145000       97
 52.982632   0.183000   0.149000       97
 55.074717   0.183000   0.153000       97
 56.696631   0.183000   0.157000       97
 57.034825   0.183000   0.161000       97
 56.078428   0.183000   0.165000       97
 54.638554   0.183000   0.169000       97
 53.254647   0.183000   0.173000       97
 52.086434   0.183000   0.177000       97
 51.146232   0.183000   0.181000       97
 50.408628   0.183000   0.185000       97
 50.384640   0.184000   0.144000       97
 52.356186   0.184000   0.148000       97
 54.430218   0.184000   0.152000       97
 56.180949   0.184000   0.156000       97
 56.823746   0.184000   0.160000       97
 56.110477   0.184000   0.164000       97
 54.746489   0.184000   0.168000       97
 53.353118   0.184000   0.172000       97
 52.150367   0.184000   0.176000       97
 51.172462   0.184000   0.180000       97
 50.400467   0.184000   0.184000       97
 51.725664   0.185000   0.147000       97
 53.764223   0.185000   0.151000       97
 55.601514   0.185000   0.155000       97
 56.524583   0.185000   0.159000       97
 56.094174   0.185000   0.163000       97
 54.846662   0.185000   0.167000       97
 53.461788   0.185000   0.171000       97
 52.230278   0.185000   0.175000       97
 51.215730   0.185000   0.179000       97
 50.408628   0.185000   0.183000       97
 51.096326   0.186000   0.146000       97
 53.086735   0.186000   0.150000       97
 54.972798   0.186000   0.154000       97
 56.137438   0.186000   0.158000       97
 56.015317   0.186000   0.162000       97
 54.928956   0.186000   0.166000       97
 53.575987   0.186000   0.170000       97
 52.324238   0.186000   0.174000       97
 51.275327   0.186000   0.178000       97
 50.433007   0.186000   0.182000       97
 50.472311   0.187000   0.145000       97
 52.405962   0.187000   0.149000       97
 54.309340   0.187000   0.153000       97
 55.668823   0.187000   0.157000       97
 55.861872   0.187000   0.161000       97
 54.981671   0.187000   0.165000       97
 53.689753   0.187000   0.169000       97
 52.429646   0.187000   0.173000       97
 51.350197   0.187000   0.177000       97
 50.473277   0.187000   0.181000       97
 51.728346   0.188000   0.148000       97
 53.624354   0.188000   0.152000       97
 55.130237   0.188000   0.156000       97
 55.625914   0.188000   0.160000       97
 54.992087   0.188000   0.164000       97
 53.795692   0.188000   0.168000       97
 52.543090   0.188000   0.172000       97
 51.438865   0.188000   0.176000       97
 50.528873   0.188000   0.180000       97
 51.058745   0.189000   0.147000       97
 52.928986   0.189000   0.151000       97
 54.536007   0.189000   0.155000       97
 55.305070   0.189000   0.159000       97
 54.947487   0.189000   0.163000       97
 53.884935   0.189000   0.167000       97
 52.660195   0.189000   0.171000       97
 51.539354   0.189000   0.175000       97
 50.598954   0.189000   0.179000       97
 50.400689   0.190000   0.146000       97
 52.232123   0.190000   0.150000       97
 53.901120   0.190000   0.154000       97
 54.902919   0.190000   0.158000       97
 54.836595   0.190000   0.162000       97
 53.947299   0.190000   0.166000       97
 52.775478   0.190000   0.170000       97
 51.649072   0.190000   0.174000       97
 50.682349   0.190000   0.178000       97
 51.540523   0.191000   0.149000       97
 53.239575   0.191000   0.153000       97
 54.428208   0.191000   0.157000       97
 54.651174   0.191000   0.161000       97
 53.971729   0.191000   0.165000       97
 52.882247   0.191000   0.169000       97
 51.764698   0.191000   0.173000       97
 50.777498   0.191000   0.177000       97
 50.859117   0.192000   0.148000       97
 52.563424   0.192000   0.152000       97
 53.893174   0.192000   0.156000       97
 54.387383   0.192000   0.160000       97
 53.947089   0.192000   0.164000       97
 52.972586   0.192000   0.168000       97
 51.882054   0.192000   0.172000       97
 50.882360   0.192000   0.176000       97
 50.039318   0.192000   0.180000       97
 50.191354   0.193000   0.147000       97
 51.882424   0.193000   0.151000       97
 53.311577   0.193000   0.155000       97
 54.046424   0.193000   0.159000       97
 53.863278   0.193000   0.163000       97
 53.037514   0.193000   0.167000       97
 51.995995   0.193000   0.171000       97
 50.994327   0.193000   0.175000       97
 50.129208   0.193000   0.179000       97
 51.204094   0.194000   0.150000       97
 52.696991   0.194000   0.154000       97
 53.634264   0.194000   0.158000       97
 53.712508   0.194000   0.162000       97
 53.067353   0.194000   0.166000       97
 52.100345   0.194000   0.170000       97
 51.110115   0.194000   0.174000       97
 50.228905   0.194000   0.178000       97
 50.533986   0.195000   0.149000       97
 52.061642   0.195000   0.153000       97
 53.160517   0.195000   0.157000       97
 53.490457   0.195000   0.161000       97
 53.052382   0.195000   0.165000       97
 52.187915   0.195000   0.169000       97
 51.225670   0.195000   0.173000       97
 50.336293   0.195000   0.177000       97
 51.415818   0.196000   0.152000       97
 52.636890   0.196000   0.156000       97
 53.196943   0.196000   0.160000       97
 52.983723   0.196000   0.164000       97
 52.250664   0.196000   0.168000       97
 51.336087   0.196000   0.172000       97
 50.448716   0.196000   0.176000       97
 50.767733   0.197000   0.151000       97
 52.075637   0.197000   0.155000       97
 52.835914   0.197000   0.159000       97
 52.854369   0.197000   0.163000       97
 52.280037   0.197000   0.167000       97
 51.435575   0.197000   0.171000       97
 50.562893   0.197000   0.175000       97
 50.123669   0.198000   0.150000       97
 51.488362   0.198000   0.154000       97
 52.414745   0.198000   0.158000       97
 52.660121   0.198000   0.162000       97
 52.267519   0.198000   0.166000       97
 51.517512   0.198000   0.170000       97
 50.674840   0.198000   0.174000       97
 50.885267   0.199000   0.153000       97
 51.943083   0.199000   0.157000       97
 52.400196   0.199000   0.161000       97
 52.205378   0.199000   0.165000       97
 51.574612   0.199000   0.169000       97
 50.779822   0.199000   0.173000       97
 50.274837   0.200000   0.152000       97
 51.431566   0.200000   0.156000       97
 52.077313   0.200000   0.160000       97
 52.087486   0.200000   0.164000       97
 51.599249   0.200000   0.168000       97
 50.872352   0.200000   0.172000       97
 50.108352   0.200000   0.176000       97
 50.079720   0.143000   0.176000      101
 50.199105   0.143000   0.180000      101
 50.300009   0.144000   0.175000      101
 50.533868   0.144000   0.179000      101
 50.436446   0.144000   0.183000      101
 50.014080   0.144000   0.187000      101
 50.484089   0.145000   0.174000      101
 50.831871   0.145000   0.178000      101
 50.850307   0.145000   0.182000      101
 50.518383   0.145000   0.186000      101
 50.632949   0.146000   0.173000      101
 51.090546   0.146000   0.177000      101
 51.230631   0.146000   0.181000      101
 51.002612   0.146000   0.185000      101
 50.446009   0.146000   0.189000      101
 50.012317   0.147000   0.168000      101
 50.748698   0.147000   0.172000      101
 51.308678   0.147000   0.176000      101
 51.572387   0.147000   0.180000      101
 51.460072   0.147000   0.184000      101
 50.983783   0.147000   0.188000      101
 50.237866   0.147000   0.192000      101
 50.041011   0.148000   0.167000      101
 50.834392   0.148000   0.171000      101
 51.486544   0.148000   0.175000      101
 51.871605   0.148000   0.179000      101
 51.883932   0.148000   0.183000      101
 51.503196   0.148000   0.187000      101
 50.808493   0.148000   0.191000      101
 50.055025   0.149000   0.166000      101
 50.893773   0.149000   0.170000      101
 51.625894   0.149000   0.174000      101
 52.125807   0.149000   0.178000      101
 52.267726   0.149000   0.182000      101
 51.996751   0.149000   0.186000      101
 51.368506   0.149000   0.190000      101
 50.507408   0.149000   0.194000      101
 50.057921   0.150000   0.165000      101
 50.931000   0.150000   0.169000      101
 51.729785   0.150000   0.173000      101
 52.334300   0.150000   0.177000      101
 52.605961   0.150000   0.181000      101
 52.456519   0.150000   0.185000      101
 51.910702   0.150000   0.189000      101
 51.086210   0.150000   0.193000      101
 50.117429   0.150000   0.197000      101
 50.053006   0.151000   0.164000      101
 50.950375   0.151000   0.168000      101
 51.802292   0.151000   0.172000      101
 52.498275   0.151000   0.176000      101
 52.894720   0.151000   0.180000      101
 52.874706   0.151000   0.184000      101
 52.426881   0.151000   0.188000      101
 51.653561   0.151000   0.192000      101
 50.697189   0.151000   0.196000      101
 50.043244   0.152000   0.163000      101
 50.956117   0.152000   0.167000      101
 51.848155   0.152000   0.171000      101
 52.620687   0.152000   0.175000      101
 53.132160   0.152000   0.179000      101
 53.244369   0.152000   0.183000      101
 52.908215   0.152000   0.187000      101
 52.201746   0.152000   0.191000      101
 51.269535   0.152000   0.195000      101
 50.241802   0.152000   0.199000      101
 50.031202   0.153000   0.162000      101
 50.952180   0.153000   0.166000      101
 51.872422   0.153000   0.170000      101
 52.705934   0.153000   0.174000      101
 53.318771   0.153000   0.178000      101
 53.560215   0.153000   0.182000      101
 53.345860   0.153000   0.186000      101
 52.721980   0.153000   0.190000      101
 51.827488   0.153000   0.194000      101
 50.805045   0.153000   0.198000      101
 50.019020   0.154000   0.161000      101
 50.942124   0.154000   0.165000      101
 51.880124   0.154000   0.169000      101
 52.759422   0.154000   0.173000      101
 53.457334   0.154000   0.177000      101
 53.819308   0.154000   0.181000      101
 53.731799   0.154000   0.185000      101
 53.204824   0.154000   0.189000      101
 52.362855   0.154000   0.193000      101
 51.356691   0.154000   0.197000      101
 50.008405   0.155000   0.160000      101
 50.929041   0.155000   0.164000      101
 51.876021   0.155000   0.168000      101
 52.787084   0.155000   0.172000      101
 53.552593   0.155000   0.176000      101
 54.021502   0.155000   0.180000      101
 54.059802   0.155000   0.184000      101
 53.640890   0.155000   0.188000      101
 52.866485   0.155000   0.192000      101
 51.889296   0.155000   0.196000      101
 50.835114   0.155000   0.200000      101
 50.000627   0.156000   0.159000      101
 50.915510   0.156000   0.163000      101
 51.864424   0.156000   0.167000      101
 52.794939   0.156000   0.171000      101
 53.610714   0.156000   0.175000      101
 54.169501   0.156000   0.179000      101
 54.326303   0.156000   0.183000      101
 54.021796   0.156000   0.187000      101
 53.328802   0.156000   0.191000      101
 52.394396   0.156000   0.195000      101
 51.354170   0.156000   0.199000      101
 50.903584   0.157000   0.162000      101
 51.849076   0.157000   0.166000      101
 52.788728   0.157000   0.170000      101
 53.638655   0.157000   0.174000      101
 54.268503   0.157000   0.178000      101
 54.530966   0.157000   0.182000      101
 54.341229   0.157000   0.186000      101
 53.740612   0.157000   0.190000      101
 52.862907   0.157000   0.194000      101
 51.848725   0.157000   0.198000      101
 50.894792   0.158000   0.161000      101
 51.833101   0.158000   0.165000      101
 52.773666   0.158000   0.169000      101
 53.643574   0.158000   0.173000      101
 54.325545   0.158000   0.177000      101
 54.676781   0.158000   0.181000      101
 54.595890   0.158000   0.185000      101
 54.094135   0.158000   0.189000      101
 53.285777   0.158000   0.193000      101
 52.310467   0.158000   0.197000      101
 50.000627   0.159000   0.156000      101
 50.890145   0.159000   0.160000      101
 51.818979   0.159000   0.164000      101
 52.754282   0.159000   0.168000      101
 53.632336   0.159000   0.172000      101
 54.348704   0.159000   0.176000      101
 54.769643   0.159000   0.180000      101
 54.786047   0.159000   0.184000      101
 54.384064   0.159000   0.188000      101
 53.654874   0.159000   0.192000      101
 52.730962   0.159000   0.196000      101
 51.723711   0.159000   0.200000      101
 50.008405   0.160000   0.155000      101
 50.890145   0.160000   0.159000      101
 51.808552   0.160000   0.163000      101
 52.734343   0.160000   0.167000      101
 53.611176   0.160000   0.171000      101
 54.346333   0.160000   0.175000      101
 54.817556   0.160000   0.179000      101
 54.915542   0.160000   0.183000      101
 54.608398   0.160000   0.187000      101
 53.963989   0.160000   0.191000      101
 53.102388   0.160000   0.195000      101
 52.134802   0.160000   0.199000      101
 50.019020   0.161000   0.154000      101
 50.894792   0.161000   0.158000      101
 51.803037   0.161000   0.162000      101
 52.716829   0.161000   0.166000      101
 53.585488   0.161000   0.170000      101
 54.326436   0.161000   0.174000      101
 54.829670   0.161000   0.178000      101
